2414,初日,しょにち,,辛くち,80,1,,,三重県,46,
2415,初日,しょにち,本醸造,,80,1,本醸造酒,,三重県,46,
2416,初日,しょにち,,トクセン,80,1,,,三重県,46,
3925,風の森,かぜのもり,純米大吟醸,きぬひかり45%磨きしぼり華,82,1,純米大吟醸酒,,奈良県,47,
3926,風の森,かぜのもり,純米,アキツホ65%磨きしぼり華真中採り,82,1,純米酒,,奈良県,47,
3927,風の森,かぜのもり,純米,雄町80%磨きしぼり華,82,1,純米酒,,奈良県,47,
3928,風の森,かぜのもり,純米吟醸,露葉風60%磨きしぼり華,82,1,純米吟醸酒,,奈良県,47,
3929,風の森,かぜのもり,純米吟醸,雄町60%磨きしぼり華,82,1,純米吟醸酒,,奈良県,47,
3930,風の森,かぜのもり,純米,しぼり華露葉風70%磨き,82,1,純米酒,,奈良県,47,
3931,風の森,かぜのもり,純米吟醸,山田錦60%磨きしぼり華,82,1,純米吟醸酒,,奈良県,47,
3932,風の森,かぜのもり,純米大吟醸,山田錦45%磨きしぼり華,82,1,純米大吟醸酒,,奈良県,47,
3933,風の森,かぜのもり,純米,秋津穂夏の夜空無濾過生原酒,82,1,純米酒,,奈良県,47,
3934,風の森,かぜのもり,純米,笊籬採り秋津穂,82,1,純米酒,,奈良県,47,
3935,風の森,かぜのもり,純米,笊籬採り露葉風,82,1,純米酒,,奈良県,47,
3936,風の森,かぜのもり,純米吟醸,笊籬採り露葉風,82,1,純米吟醸酒,,奈良県,47,
3937,風の森,かぜのもり,純米大吟醸,笊籬採りキヌヒカリ,82,1,純米大吟醸酒,,奈良県,47,
3938,風の森,かぜのもり,純米吟醸,笊籬採り山田錦,82,1,純米吟醸酒,,奈良県,47,
3939,風の森,かぜのもり,純米大吟醸,笊籬採り山田錦,82,1,純米大吟醸酒,,奈良県,47,
3940,風の森,かぜのもり,純米吟醸,笊籬採り雄町,82,1,純米吟醸酒,,奈良県,47,
3941,鷹長,たかちょう,純米,菩提もと無濾過生原酒,82,1,純米酒,,奈良県,48,
3942,鷹長,たかちょう,純米吟醸,,82,1,純米吟醸酒,,奈良県,48,
3943,鷹長,たかちょう,純米酒,,82,1,純米酒,,奈良県,48,
3944,鷹長,たかちょう,本醸造,,82,1,本醸造酒,,奈良県,48,
5121,勝畫楼,しょうがろう,,,83,2,酒粕,38,宮城県,49,
4025,天草,あまくさ,,長期貯蔵古酒,86,2,米,35,熊本県,50,
4026,天草,あまくさ,,,86,2,米,25,熊本県,50,
4027,瑠璃の香,るりのこう,,,86,2,米,25,熊本県,51,
4671,夘八,うはち,,,87,2,麦,25,長崎県,52,
3787,天吹,あまぶき,,,89,1,,,佐賀県,53,
4028,じょうご,じょうご,,,90,2,黒糖,25,鹿児島県,54,
4029,れんと,れんと,,,90,2,黒糖,25,鹿児島県,55,
5122,れんと,れんと,,,90,2,黒糖,25,鹿児島県,55,
5123,JOUGO,じょうご,,,91,2,黒糖,25,鹿児島県,56,
348,浜千鳥,はまちどり,純米大吟醸,,1498,1,純米大吟醸酒,,岩手県,57,
349,浜千鳥,はまちどり,純米吟醸,,1498,1,純米吟醸酒,,岩手県,57,
350,浜千鳥,はまちどり,大吟醸,,1498,1,大吟醸酒,,岩手県,57,
