"0188","伊藤酒造（岐阜）","いとうしゅぞう","505-0130","20","岐阜県可児市兼山７５９-２","なし","35.45976","137.0956788","t"
"0189","伊東酒造","いとうしゅぞう","392-0004","19","長野県諏訪市諏訪2-3-6","http://www.yokobue.co.jp/","36.0414749","138.1205865","t"
"0190","伊藤酒造（福井）","いとうしゅぞう","910-3113","17","福井県福井市江上町４４-６５","http://www.koshinotaka.com","36.1269222","136.1708856","t"
"0187","伊藤酒造（三重）","いとうしゅぞう","512-1211","23","三重県四日市市桜町１１０","http://www.cty-net.ne.jp/~bisyu","34.9935775","136.5385416","f"
"0191","伊藤酒造場","いとうしゅぞうじょう","859-1104","41","長崎県雲仙市吾妻町古城名２４１ ","なし","32.8430048","130.1966716","t"
"0192","稲垣酒造場　稲垣順一郎","いながきしゅぞうじょういながきじゅんいちろう","510-8103","23","三重県三重郡朝日町大字柿２１７４","なし","35.0346096","136.6597635","t"
"0193","稲川酒造店","いながわしゅぞうてん","969-3122","6","福島県耶麻郡猪苗代町字新町４９１６","http://www.sake-inagawa.com/","37.5642982","140.1077543","t"
"0194","稲田酒造","いなだしゅぞう","632-0015","28","奈良県天理市三島町３７９ ","なし","34.6007826","135.837645","t"
"0195","稲田本店","いなだほんてん","683-0851","30","鳥取県米子市夜見町３２５-１６ ","http://www.inata.co.jp/","35.4573964","133.2911664","f"
"0196","稲葉一敏","いなばかずとし","300-4353","7","茨城県つくば市沼田１４８５ ","http://www.minanogawa.jp","36.2064556","140.0872263","t"
"0197","稲見酒造","いなみしゅぞう","673-0414","27","兵庫県三木市芝町２-２９","http://www.aoitsuru.co.jp/","34.8011824","134.9915689","t"
"0198","井波酒造","いなみしゅぞう","916-0026","17","福井県鯖江市本町２-２-１７ ","なし","35.9456798","136.1849217","t"
"0199","稲森酒造","いなもりしゅぞう","515-3531","23","三重県津市美杉町奥津１１００","http://www.zb.ztv.ne.jp/htf-iwata243120/file10inamorisyuzou.htm","34.5120631","136.2618893","t"
"0200","稲花酒造","いねはなしゅぞう","299-4303","11","千葉県長生郡一宮町東浪見５８４１","なし","35.3608274","140.372698","t"
"0201","井上","いのうえ","830-1214","39","福岡県三井郡大刀洗町大字栄田１０６７-２","なし","33.3743555","130.632107","f"
"0204","井上酒造（奈良）","いのうえしゅぞう","693-0264","28","奈良県香芝市今泉７１５ ","なし","34.5596955","135.6965727","t"
"0205","井上酒造（神奈川）","いのうえしゅぞう","258-0016","13","神奈川県足柄上郡大井町上大井５５２ ","なし","35.3222778","139.1609106","t"
"0203","井上酒造（大分）","いのうえしゅぞう","877-1107","43","大分県日田市大字大肥２２２０-１","http://kakunoi.com/","33.3610988","130.8794377","f"
"0202","井上酒造（宮崎）","いのうえしゅぞう","889-3214","44","宮崎県日南市南郷町榎原１３２６","http://www.obisugi.co.jp/","31.5544608","131.2965711","f"
"0206","井上清吉商店","いのうえせいきちしょうてん","329-1102","8","栃木県宇都宮市白沢町１９０１-１","なし","36.6350272","139.9431147","t"
"0207","伊能酒造店","いのうしゅぞうてん","311-3423","7","茨城県小美玉市小川１４７２","なし","36.1747452","140.358378","t"
"0208","猪又酒造","いのまたしゅぞう","941-0022","14","新潟県糸魚川市新町７１-１ ","なし","37.0363771","137.9287343","t"
"0209","茨木酒造","いばらきしゅぞう","674-0084","27","兵庫県明石市魚住町西岡１３７７","http://www.rairaku.com","34.6898126","134.8969398","t"
"0210","指宿酒造協業組合","いぶすきしゅぞうきょうぎょうくみあい","891-0312","45","鹿児島県指宿市池田６１７３-１ ","http://www.riemon.com/","31.257763","130.5520707","f"
"0211","伊平屋酒造所","いへやしゅぞうしょ","905-0703","46","沖縄県島尻郡伊平屋村字我喜屋２１３１-４０","なし","27.0320274","127.9595556","t"
"0212","今井酒造店（群馬）","いまいしゅぞうてん","373-0062","9","群馬県太田市鳥山中町７４６-２","http://www.nihonsyu.org","36.3148274","139.3479806","t"
"0213","今井酒造店（長野）","いまいしゅぞうてん","381-0017","19","長野県長野市小島６２","http://www.wakamidori.com","36.659111","138.250134","t"
"0214","今里酒造","いまざとしゅぞう","859-3715","41","長崎県東彼杵郡波佐見町宿郷５９６ ","http://www.64sake.com","33.1364707","129.89639","t"
"0215","今田酒造本店","いまだしゅぞうほんてん","739-2402","33","広島県東広島市 安芸津町三津3734","http://fukucho.info/","34.3199822","132.8198322","f"
"0216","今津酒造","いまづしゅぞう","663-8229","27","兵庫県西宮市会津社前町５-２２ ","なし","34.7375965","135.3415643","t"
"0217","今西酒造","いまにししゅぞう","633-0001","28","奈良県桜井市大字三輪５１０ ","なし","34.5255273","135.847007","t"
"0218","今西清兵衛商店","いまにしせいべえしょうてん","630-8381","28","奈良県奈良市福智院町２４-１ ","http://www.harushika.com/","34.6769633","135.8340367","f"
"0219","今村酒造（愛媛）","いまむらしゅぞう","799-0121","37","愛媛県四国中央市上分町７４２-２","なし","33.991378","133.590818","t"
"0220","今村酒造（三重）","いまむらしゅぞう","514-0324","23","三重県津市香良洲町２６３番地 ","なし","34.6530852","136.5331814","t"
"0221","今代司酒造","いまよつかさしゅぞう","950-0074","14","新潟県新潟市中央区鏡が岡１-１","http://www.imayotsukasa.com","37.9158462","139.0715046","f"
"0222","入江豊三郎本店","いりえとよさぶろうほんてん","720-0201","33","広島県福山市鞆町鞆５３４","http://www.iriehonten.jp/","34.3844068","133.3835079","t"
"0223","入波平酒造","いりなみへいしゅぞう","907-1801","46","沖縄県八重山郡与那国町字与那国１５８-１","なし","24.4694739","123.0034533","t"
"0224","磐乃井酒造","いわおさむいしゅぞう","029-3205","2","岩手県一関市花泉町涌津字舘７２","http://iwanoi.co.jp/","38.818495","141.1912796","t"
"0225","岩川醸造","いわかわじょうぞう","899-8102","45","鹿児島県曽於市大隅町岩川６５５７-６ ","なし","31.593889","130.9972217","f"
"0226","岩倉酒造場","いわくらしゅぞうじょう","881-0115","44","宮崎県西都市大字下三財８０１９-２ ","なし","32.0673267","131.3496829","f"
"0227","岩崎酒造","いわさきしゅぞう","758-0047","34","山口県萩市大字東田町５８ ","http://www.fukumusume.jp/","34.4117819","131.4019819","f"
"0228","岩瀬酒造","いわせしゅぞう","299-5102","11","千葉県夷隅郡御宿町久保１９１６","http://www.iwanoi.com/","35.19215","140.3559863","t"
"0229","岩手川","いわてがわ","020-0861","2","岩手県盛岡市仙北１-１５-９ ","なし","39.690096","141.1513233","t"
"0230","岩手銘醸","いわてめいじょう","029-4208","2","岩手県奥州市前沢区字新町１３","http://www.iwatemeijo.co.jp/","39.0536685","141.1224985","t"
"0231","岩波酒造","いわなみしゅぞう","390-0221","19","長野県松本市大字里山辺５１５９ ","http://www.mcci.or.jp/www/iwanami/","36.2237883","137.996757","f"
"0232","岩村醸造","いわむらじょうぞう","509-7403","20","岐阜県恵那市岩村町３４２番地","http://www.torokko.co.jp","35.3640733","137.4429752","t"
"0233","岩本酒造","いわもとしゅぞう","426-0044","21","静岡県藤枝市大東町５４０ ","なし","34.8290497","138.2695885","t"
"0234","上杉酒造","うえすぎしゅぞう","731-1503","33","広島県山県郡北広島町有間９６３-２","なし","34.6912336","132.5190585","f"
"0235","植園酒造","うえそのしゅぞう","895-1807","45","鹿児島県薩摩郡さつま町平川１３９７-１ ","なし","31.9329892","130.4196907","f"
"0236","上田酒造","うえだしゅぞう","630-0222","28","奈良県生駒市一分町８６６","なし","34.6919598","135.7005364","t"
"0237","上田本家","うえだほんけ","979-1521","6","福島県双葉郡浪江町権現堂字新町１５","なし","37.492416","140.9936683","t"
"0238","魚沼酒造","うおぬましゅぞう","949-8614","14","新潟県十日町市中条丙１２７６-２ ","http://www4.ocn.ne.jp/~tenjinkk/","37.150707","138.773972","t"
"0239","宇佐酒類","うさしゅるい","872-0001","43","大分県大分県宇佐市大字長洲３６９２-１","なし","33.5709902","131.372514","t"
"0240","薄井商店","うすいしょうてん","398-0002","19","長野県大町市大町２５１２-１","http://www.hakubanishiki.co.jp/","36.5073924","137.8596296","f"
"0241","内ヶ崎酒造店","うちがさきしゅぞうてん","981-3311","3","宮城県黒川郡富谷町富谷字町２７","http://www.uchigasaki.com","38.3991507","140.8871029","f"
"0242","打田酒造","うちたしゅぞう","669-3572","27","兵庫県丹波市氷上町谷村５２０","なし","35.1451755","135.0232302","t"
"0243","宇都野商店","うつのしょうてん","899-0205","45","鹿児島県出水市本町１０-３９ ","なし","32.0805396","130.3579445","t"
"0244","宇都宮酒造（愛媛）","うつのみやしゅぞう","797-0015","37","愛媛県西予市宇和町卯之町４-２５４-１","なし","33.3609956","132.5192001","t"
"0245","宇都宮酒造（栃木）","うつのみやしゅぞう","321-0902","8","栃木県宇都宮市柳田町２４８","http://www.shikisakura.co.jp","36.559848","139.9562415","f"
"0246","腕相撲酒造","うでずもうしゅぞう","406-0804","18","山梨県笛吹市御坂町夏目原１３７４","http://www.udezumou.co.jp/","35.6299907","138.6614845","t"
"0247","宇都酒造","うとしゅぞう","897-1125","45","鹿児島県南さつま市加世田益山２４３１ ","なし","31.4433889","130.3137433","f"
"0248","宇野酒造場","うのしゅぞうじょう","912-0025","17","福井県大野市本町３-４","http://www.itinotani.co.jp/","35.9869409","136.4881859","t"
"0249","宇野本家","うのほんけ","524-0022","24","滋賀県守山市守山町１-１０-２","なし","35.0618561","135.9838248","f"
"0250","海野酒造","うみのしゅぞう","515-3133","23","三重県津市白山町南家城１０７４-１","なし","34.6230632","136.3166128","t"
"0251","梅一輪酒造","うめいちりんしゅぞう","289-1303","11","千葉県山武市松ケ谷イ２９０２ ","なし","35.5843599","140.4679798","t"
"0252","梅ヶ枝酒造","うめがえしゅぞう","859-3237","41","長崎県佐世保市城間町３１７","http://www.umegae-shuzo.com/","33.0898956","129.8146395","f"
"0253","梅ケ谷酒造","うめがたにしゅぞう","820-0302","39","福岡県嘉麻市大隈町３４６","なし","33.5490987","130.741383","t"
"0254","梅田酒造場","うめだしゅぞうじょう","736-0081","33","広島県広島市安芸区船越６-３-８","http://www.honshu-ichi.com/","34.3755834","132.5297641","t"
"0255","梅津酒造","うめつしゅぞう","689-2223","30","鳥取県東伯郡北栄町大谷1350 ","http://www.toriton.or.jp/~sake/","35.4987008","133.7327239","t"
"0256","梅錦山川","うめにしきやまかわ","799-0194","37","愛媛県四国中央市金田町金川１４ ","http://www.umenishiki.com/","33.988527","133.595161","f"
"0257","梅乃宿酒造","うめのやどしゅぞう","639-2102","28","奈良県葛城市東室２７ ","http://www.umenoyado.com/","34.4937572","135.7301597","f"
"0258","梅美人酒造","うめびじんしゅぞう","796-0051","37","愛媛県八幡浜市幸町１５５７-２","http://www.ume-bijin.co.jp","33.4632229","132.4252805","t"
"0259","浦川酒造","うらかわしゅぞう","859-2202","41","長崎県南島原市有家町山川１１２３ ","http://www.sake-ikkaku.co.jp/index.html","32.6707152","130.3008021","t"
"0260","浦里酒造店","うらざとしゅぞうてん","300-2617","7","茨城県つくば市吉沼９８２","http://www.kiritsukuba.co.jp","36.145783","140.0168374","t"
"0261","浦酒造","うらしゅぞう","839-0252","39","福岡県柳川市大和町栄１３４７","なし","33.1204941","130.4246995","t"
"0262","浦野","うらの","470-0373","22","愛知県豊田市四郷町下古屋４８ ","なし","35.1266425","137.1644573","t"
"0263","漆戸醸造","うるしどじょうぞう","396-0026","19","長野県伊那市西町４８７５-１ ","http://www.urushido.co.jp","35.837827","137.9587405","t"
"0264","雲海酒造","うんかいしゅぞう","880-0833","44","宮崎県宮崎市昭栄町４５番地１","http://www.unkai.co.jp","31.9104019","131.4529438","f"
"0265","江井ヶ嶋酒造","えいがしましゅぞう","674-0065","27","兵庫県明石市大久保町西島919","http://www.ei-sake.jp","34.6807745","134.905564","f"
"0266","英君酒造","えいくんしゅぞう","421-3101","21","静岡県静岡市清水区由比入山２１５２","http://eikun.fc2web.com/","35.1294303","138.556327","f"
"0267","栄光酒造","えいこうしゅぞう","791-0101","37","愛媛県松山市溝辺町甲４４３ ","http://www.eikoo.com","33.8463273","132.8068654","f"
"0268","永昌源","えいしょうげん","141-0031","12","東京都品川区西五反田 2丁目11-17","http://www.eishogen.co.jp/","35.6273042","139.719678","t"
"0269","榮川酒造","えいせんしゅぞう","969-3302","6","福島県耶麻郡磐梯町大字更科字中曽根平6841-11","http://www.eisen.jp","37.5758313","140.0177955","f"
"0270","エイリン酒造","えいりんしゅぞう","839-1233","39","福岡県久留米市田主丸町田主丸１１６２-１","なし","33.3395904","130.6953468","t"
"0271","榮川酒造","えがわしゅぞう","969-4406","6","福島県耶麻郡西会津町野沢字本町甲１１８４","なし","37.5837957","139.6514251","f"
"0272","栄川酒造店","えがわしゅぞうてん","969-3122","6","福島県耶麻郡猪苗代町字本町１０","なし","37.561568","140.1077184","t"
"0273","柄商店","えしょうてん","739-2402","33","広島県東広島市安芸津町三津３７０３-１","なし","34.3191879","132.8193795","t"
"0274","枝梅酒造","えだうめしゅぞう","840-0854","40","佐賀県佐賀市八戸１-２-３２ ","なし","33.2476772","130.2780989","t"
"0275","江田島銘醸","えたじまめいじょう","737-2122","33","広島県江田島市江田島町中央２-２７-１ ","http://www.doukinosakura.jp/","34.2472468","132.4787124","f"
"0276","越後桜酒造","えちござくらしゅぞう","959-2005","14","新潟県阿賀野市山口町１-７-１３","http://www.nihonsakura.co.jp/","37.8406583","139.2149145","t"
"0277","越後酒造場","えちごしゅぞうじょう","950-3321","14","新潟県新潟市北区葛塚３３０６-１","http://www.echigoshuzojo.co.jp","37.9146851","139.2199633","t"
"0278","越後伝衛門","えちごでんえもん","950-3306","14","新潟県新潟県新潟市北区内島見１０１-１ "," http://www.denemon.com","37.9406489","139.2024332","t"
"0279","越前酒造","えちぜんしゅぞう","919-0749","17","福井県あわら市北５-８６","なし","36.1987633","136.2705439","t"
"0280","恵那醸造","えなじょうぞう","508-0203","20","岐阜県中津川市福岡２９９２-１","http://www.kujiranami.jp","35.5965638","137.4075178","t"
"0281","榎酒造","えのきしゅぞう","737-1205","33","広島県呉市音戸町南隠渡二丁目1番15号","http://www.hanahato.co.jp","34.1896606","132.5314194","f"
"0282","江原酒造本店","えばらしゅぞうほんてん","689-2301","30","鳥取県東伯郡琴浦町八橋１４００","なし","35.5044281","133.6785351","t"
"0283","ゑびす酒造","えびすしゅぞう","838-1506","39","福岡県朝倉市杷木林田６８０-３","http://www.ranbiki.com","33.3591867","130.8185955","t"
"0284","笑四季酒造","えみしきしゅぞう","528-0031","24","滋賀県甲賀市水口町本町１-７-８","http://www.emishiki.com/","34.9678723","136.1774525","t"
"0285","江本商店","えもとしょうてん","872-0001","43","大分県宇佐市大字長洲３６９ ","なし","33.5688626","131.3717085","t"
"0286","遠藤酒造場","えんどうしゅぞうじょう","712-8012","32","岡山県倉敷市連島町西之浦２７８７ ","なし","34.5522525","133.7111125","t"
"0287","遠藤酒造場","えんどうしゅぞうじょう","701-2604","32","岡山県美作市福本６１０","なし","34.9352794","134.1229435","t"
"0288","遠藤酒造場","えんどうしゅぞうじょう","382-0086","19","長野県須坂市大字須坂29","http://www.keiryu.jp","36.653476","138.314446","t"
"0289","老田酒造店","おいだしゅぞうてん","506-0101","20","岐阜県高山市清見町牧ヶ洞字梨洞口1928","http://www.onikorosi.com/","36.1340262","137.1662153","f"
"0290","老松酒造（鹿児島）","おいまつしゅぞう","899-7301","45","鹿児島県曽於郡大崎町菱田１２７０ ","http://www.osumi.or.jp/oimatsu","31.4435469","131.0426215","f"
"0291","老松酒造（大分）","おいまつしゅぞう","877-1107","43","大分県日田市大字大肥２９１２","http://www.oimatsu.com/","33.3545162","130.8802071","f"
"0292","老松酒造（兵庫）","おいまつしゅぞう","671-2577","27","兵庫県宍粟市山崎町山崎１２ ","http://www.mbird.ne.jp/oimatu-s/","35.0058196","134.5377225","t"
"0293","黄金酒造","おうごんしゅぞう","899-4462","45","鹿児島県霧島市国分敷根２８０４ ","なし","31.7001056","130.7992483","f"
"0294","王手門酒造","おうてかどしゅぞう","889-2531","44","宮崎県日南市北郷町大藤甲898-8","http://www.ohtemon.jp/","31.670898","131.375223","f"
"0295","近江酒造","おうみしゅぞう","527-0022","24","滋賀県東近江市八日市上之町９-１６ ","http://www.shigasakari.com/","35.1115142","136.204979","t"
"0296","王祿酒造","おうろくしゅぞう","699-0101","31","島根県八束郡東出雲町大字揖屋町４８４ ","なし","35.427901","133.1427901","t"
"0298","大石酒造（京都）","おおいししゅぞう","621-0033","25","京都府亀岡市稗田野町佐伯字垣内亦１３ ","http://www.okinazuru.co.jp","35.0134082","135.5736091","t"
"0297","大石酒造（鹿児島）","おおいししゅぞう","899-1625","45","鹿児島県阿久根市波留１６７６ ","http://www.oishishuzo.co.jp/top.html","32.0152918","130.202195","f"
"0299","大石酒造場","おおいししゅぞうじょう","868-0701","42","熊本県球磨郡水上村岩野１０５３ ","なし","32.2965432","130.9881817","f"
"0300","大分銘醸","おおいためいじょう","872-0522","43","大分県宇佐市安心院町折敷田204-3","http://www.oitameijyo.co.jp","33.436664","131.349526","f"
"0301","大岩酒造本店","おおいわしゅぞうほんてん","689-4401","30","鳥取県日野郡江府町江尾１８７２ ","なし","35.2840175","133.4864698","t"
"0302","大内酒造場","おおうちしゅぞうじょう","714-0032","32","岡山県笠岡市西大島７４９６","http://homepage1.nifty.com/ohuchi/","34.466743","133.5349653","t"
"0303","大内山酒造","おおうちやましゅぞう","737-0051","33","広島県呉市中央７-６-１０ ","なし","34.252787","132.569068","t"
"0304","大浦酒造","おおうらしゅぞう","885-0021","44","宮崎県都城市平江町２-８ ","なし","31.7324226","131.0676179","f"
"0305","大賀酒造","おおがしゅぞう","818-0051","39","福岡県筑紫野市二日市中央４-９-１","http://www.ogashuzo.com/","33.4994977","130.5180931","t"
"0306","大木代吉本店","おおきだいきちほんてん","969-0213","6","福島県西白河郡矢吹町本町９","なし","37.2060297","140.3271371","f"
"0307","大口酒造協業組合","おおくちしゅぞうきょうぎょうくみあい","895-2506","45","鹿児島県伊佐市大口原田６４３ ","http://www.isanishiki.com","32.0505483","130.6217848","f"
"0308","大國酒造","おおくにしゅぞう","399-4431","19","長野県伊那市西春近２１６１-１","http://www.ookuni.com","35.8259005","137.948789","t"
"0309","太久保酒造","おおくぼしゅぞう","899-7603","45","鹿児島県志布志市松山町尾野見1319-83","http://ookuboshuzo.com/","31.540761","131.111655","f"
"0310","大久保酒造店","おおくぼしゅぞうてん","400-0511","18","山梨県南巨摩郡富士川町大久保３４１ ","なし","35.5643607","138.4483011","t"
"0311","大熊酒造","おおくましゅぞう","673-1461","27","兵庫県加東市木梨１４６-１","なし","34.9244311","134.9798419","t"
"0312","大隈酒造場","おおくましゅぞうじょう","849-0505","40","佐賀県杵島郡江北町下小田９８５番地","なし","33.2102266","130.1421956","t"
"0313","大倉本家","おおくらほんけ","639-0227","28","奈良県香芝市鎌田６９２","http://www.kinko-ookura.com/","34.5233698","135.7117078","t"
"0314","大里酒造","おおざとしゅぞう","820-0304","39","福岡県嘉麻市大隈５５１","なし","33.5374252","130.7564661","t"
"0315","大澤酒造（兵庫）","おおさわしゅぞう","662-0922","27","兵庫県西宮市東町１丁目１３-２８","http://ohsawasyuzo.com","34.7250363","135.3420895","t"
"0316","大澤酒造（長野）","おおさわしゅぞう","384-2206","19","長野県佐久市茂田井２２０６","なし","36.2737619","138.3376732","t"
"0317","大島酒造（兵庫）","おおしましゅぞう","675-1334","27","兵庫県小野市大島町２８-１ ","なし","34.8365504","134.92561","t"
"0318","大島酒造（岡山）","おおしましゅぞう","719-2121","32","岡山県高梁市川面町９０４-２ ","なし","34.8485485","133.5987306","t"
"0319","大島食糧","おおしましょくりょう","894-0034","45","鹿児島県奄美市名瀬小浜町２５-２ ","なし","28.3863834","129.5014342","f"
"0320","大隅酒造","おおすみしゅぞう","899-8422","45","鹿児島県曽於市大隅町坂元８６０-１","なし","31.6601143","130.8763013","f"
"0321","大関","おおぜき","663-8227","27","兵庫県西宮市今津出在家町４-９ ","http://www.ozeki.co.jp","34.7256615","135.3513832","f"
"0322","大瀧酒造","おおたきしゅぞう","337-0021","10","埼玉県さいたま市見沼区 膝子６６３番地"," http://members2.jcom.home.ne.jp/ootaki_shuzou/","35.9246609","139.6854212","t"
"0323","太田酒造（兵庫）","おおたしゅぞう","658-0022","27","兵庫県神戸市東灘区深江南町 2-1-7","なし","34.720228","135.2996796","t"
"0324","大田酒造","おおたしゅぞう","518-0121","23","三重県伊賀市上之庄１３６５-１ ","http://www.hanzo-sake.com","34.7287746","136.1226816","t"
"0325","太田酒造（滋賀）","おおたしゅぞう","525-0034","24","滋賀県草津市草津3丁目10-37","http://www.ohta-shuzou.co.jp/","35.0151143","135.9585027","f"
"0326","太田酒造場（長崎）","おおたしゅぞうじょう","859-1323","41","長崎県雲仙市国見町多比良丙８１１ ","なし","32.8601205","130.2992512","t"
"0327","太田酒造場（鳥取）","おおたしゅぞうじょう","680-0701","30","鳥取県八頭郡若桜町若桜１２２３-２ ","http://www1.ocn.ne.jp/~bentenmu/","35.3455886","134.3954724","t"
"0328","大谷酒造","おおたにしゅぞう","689-2352","30","鳥取県東伯郡琴浦町浦安368 ","http://www.takaisami.co.jp","35.4932093","133.6917564","t"
"0329","大谷醸造","おおたにじょうぞう","961-0014","6","福島県白河市大字借宿字株木５９","なし","37.1207957","140.295636","t"
"0330","大谷忠吉本店","おおたにちゅうきちほんてん","961-0905","6","福島県白河市字本町５４","http://www.hakuyou.co.jp","37.1264344","140.2170033","t"
"0331","太田銘醸","おおためいじょう","313-0222","7","茨城県常陸太田市松平町１０７４","なし","36.5876059","140.487013","t"
"0332","大塚酒造（岐阜）","おおつかしゅぞう","503-2424","20","岐阜県揖斐郡池田町池野４２２","なし","35.433982","136.5745761","t"
"0333","大塚酒造（茨城）","おおつかしゅぞう","306-0631","7","茨城県坂東市岩井3351-1","なし","36.0505242","139.8856789","t"
"0334","大塚酒造（長野）","おおつかしゅぞう","384-0031","19","長野県小諸市大手２-１-２４ ","なし","36.3285939","138.4238608","t"
"0335","大槻　昭","おおつきあきら","669-4302","27","兵庫県丹波市市島町中竹田９０８-１","なし","35.2394973","135.1276116","t"
"0336","大津酒造","おおつしゅぞう","869-2301","42","熊本県阿蘇市内牧４８","http://www.ohtsu-syuzou.co.jp/","32.9773891","131.0460589","t"
"0337","大津酒類醸造","おおつしゅるいじょうぞう","759-4503","34","山口県長門市油谷新別名９８ ","なし","34.3757585","131.0664403","t"
"0338","大坪酒造","おおつぼしゅぞう","835-0024","39","福岡県みやま市瀬高町下庄１３０８","なし","33.1593273","130.4723982","f"
"0339","大坪酒造店","おおつぼしゅぞうてん","506-1162","20","岐阜県飛騨市神岡町朝浦５５７","なし","36.3301809","137.2994349","t"
"0340","大利根酒造","おおとねしゅぞう","378-0121","9","群馬県沼田市白沢町高平１３０６-２","http://www6.wind.ne.jp/sadaijin/","36.663784","139.1401822","t"
"0341","オードヴィ庄内","おーどぶぃしょうない","998-0112","5","山形県酒田市大字浜中乙１２３ ","http://www.net.sfsi.co.jp/kiyoizumigawa/","38.8286286","139.7789595","f"
"0342","大西酒造","おおにししゅぞう","675-1116","27","兵庫県加古郡稲美町蛸草３１６-１","なし","34.7533094","134.9335909","t"
"0343","大沼酒造店","おおぬましゅぞうてん","989-1300","3","宮城県柴田郡村田町大字村田字町５６-１","なし","38.1189673","140.7256451","t"
"0344","大野酒造","おおのしゅぞう","712-8001","32","岡山県倉敷市連島町西之浦３８２１ ","http://www.optic.or.jp/com/ohnoshuzo/ohnoshuzo.html","34.5494305","133.7227336","t"
"0345","大橋酒造","おおはししゅぞう","509-8301","20","岐阜県中津川市蛭川１１１９-１-１-２","http://k-tsuru.com","35.529608","137.3764318","f"
"0346","大平酒造","おおひらしゅぞう","329-4406","8","栃木県栃木市大平町下皆川７４７","なし","36.3573605","139.7075794","t"
"0347","大美酒造","おおみしゅぞう","717-0505","32","岡山県真庭市蒜山上長田1989 ","なし","35.2909569","133.7211847","t"
"0348","大嶺酒造","おおみねしゅぞう","759-2214","34","山口県美祢市大嶺町奥分２５０５ ","なし","34.178947","131.1663583","t"
"0349","大村屋酒造場","おおむらやしゅぞうじょう","427-0022","21","静岡県島田市本通1丁目1-8 ","なし","34.8329862","138.1734691","f"
"0350","大矢孝酒造","おおやこうしゅぞう","243-0306","13","神奈川県愛甲郡愛川町田代５２１ ","http://www.hourai.jp/","35.5276761","139.290511","t"
"0351","大山酒造","おおやましゅぞう","895-2811","45","鹿児島県伊佐市菱刈荒田３４７６ ","http://isadaisen.web.fc2.com/","31.9929954","130.6310284","f"
"0352","大山甚七商店","おおやまじんしちしょうてん","891-0311","45","鹿児島県指宿市西方４６５７番地 ","なし","31.2760928","130.6205957","f"
"0353","岡崎酒造（岡山）","おかざきしゅぞう","704-8138","32","岡山県岡山市東区神崎町２１６８ ","http://www.suho.com/shop/okazaki/","34.6267262","134.0513778","t"
"0354","岡崎酒造（長野）","おかざきしゅぞう","386-0012","19","長野県上田市中央４-７-３３ ","http://www.ueda.ne.jp/~okazaki/","36.4056056","138.25283","t"
"0355","岡崎酒造場","おかざきしゅぞうじょう","758-0100","34","山口県萩市川上４６４－１","http://www.e-hagi.jp/~chomonkyo/","34.362985","131.441256","t"
"0356","小笠原亥巳子","おがさわらいみご","447-0814","22","愛知県碧南市弥生町４-２１","なし","34.8684384","136.9876377","t"
"0357","岡酒造","おかしゅぞう","790-0813","37","愛媛県松山市萱町５-１０-２ ","なし","33.8505336","132.7568871","f"
"0358","岡田酒造","おかだしゅぞう","761-2402","36","香川県丸亀市綾歌町岡田下４９９-１ ","なし","34.2232891","133.8605411","t"
"0359","岡田酒造","おかだしゅぞう","426-0008","21","静岡県藤枝市鬼島３２０","なし","34.8860123","138.2809086","t"
"0360","緒方酒造","おがたしゅぞう","797-1212","37","愛媛県西予市野村町野村１２-１７","なし","33.3776978","132.6450405","t"
"0361","岡田酒造店","おかだしゅぞうてん","301-0011","7","茨城県龍ヶ崎市横町４２２８ ","なし","35.9080499","140.1877503","t"
"0362","岡田本家","おかだほんけ","675-0017","27","兵庫県加古川市野口町良野１０２１","なし","34.7532256","134.8431468","t"
"0363","オガタマ酒造","おがたましゅぞう","895-0005","45","鹿児島県薩摩川内市永利町２０８８ ","なし","31.8117597","130.3339227","f"
"0364","岡田屋本店","おかだやほんてん","698-0011","31","島根県益田市染羽町５-７ ","なし","34.6789144","131.8656433","t"
"0365","岡野酒造","おかのしゅぞう","633-1301","28","奈良県宇陀郡御杖村大字神末１２７４","なし","34.4933394","136.194679","t"
"0366","岡野隆治","おかのたかじ","620-0917","25","京都府福知山市野花１ ","なし","35.3338563","135.0839693","t"
"0367","岡部","おかべ","313-0038","7","茨城県常陸太田市小沢町２３３５ ","http://www.matsuzakari.co.jp","36.5235017","140.5412687","t"
"0368","岡部銘醸","おかべめいじょう","712-8041","32","岡山県倉敷市福田町福田７７０-３ ","なし","34.5451208","133.7689355","t"
"0369","岡村","おかむら","370-0805","9","群馬県高崎市台町５","なし","36.3331526","138.9996266","t"
"0370","岡村酒造場","おかむらしゅぞうじょう","669-1412","27","兵庫県三田市木器３４０ ","http://www.eonet.ne.jp/~okamura-sake/","34.9316826","135.277005","t"
"0371","岡村本家","おかむらほんけ","529-1165","24","滋賀県犬上郡豊郷町大字吉田１００","http://kin-kame.co.jp/","35.1859668","136.2320432","t"
"0372","岡本亀太郎本店","おかもとかめたろうほんてん","720-0201","33","広島県福山市鞆町鞆９２７-１","http://www.honke-houmeishu.com","34.3833208","133.3798639","t"
"0373","岡本本家","おかもとほんけ","638-0821","28","奈良県吉野郡大淀町大字下渕２３０","なし","34.381854","135.7868134","t"
"0374","小川本家","おがわほんけ","510-0306","23","三重県津市河芸町一色１４２５ ","なし","34.7792126","136.5422506","t"
